[[1, 4, 5, 7], [2, 4], [3, 5], [6, 7]]
[0, 40, 42, 38, 9, 39, 54]
[0, 40, 38, 43, 9, 39, 44]
[0, 40, 49, 38, 43, 9, 39]
[0, 40, 38, 43, 50, 9, 39]
[0, 40, 38, 43, 9, 39, 51]
[0, 40, 38, 43, 52, 9, 39]
[0, 40, 38, 43, 9, 39, 53]
[0, 40, 38, 43, 9, 39, 54]
[0, 40, 49, 38, 9, 39, 44]
[0, 40, 38, 50, 9, 39, 44]
[0, 40, 38, 9, 39, 44, 51]
[0, 40, 38, 52, 9, 39, 44]
[0, 40, 38, 9, 39, 44, 53]
[0, 40, 38, 9, 39, 44, 54]
[0, 40, 49, 38, 50, 9, 39]
[0, 40, 49, 38, 9, 39, 51]
[0, 40, 49, 38, 52, 9, 39]
[0, 40, 49, 38, 9, 39, 53]
[0, 40, 49, 38, 9, 39, 54]
[0, 40, 38, 50, 9, 39, 51]
[0, 40, 38, 50, 52, 9, 39]
[0, 40, 38, 50, 9, 39, 53]
[0, 40, 38, 50, 9, 39, 54]
[0, 40, 38, 52, 9, 39, 51]
[0, 40, 38, 9, 39, 51, 53]
[0, 40, 38, 9, 39, 51, 54]
[0, 40, 38, 52, 9, 39, 53]
[0, 40, 38, 52, 9, 39, 54]
[0, 40, 38, 9, 39, 53, 54]
[0, 42, 38, 43, 9, 39, 44]
[0, 42, 49, 38, 43, 9, 39]
[0, 42, 38, 43, 50, 9, 39]
[0, 42, 38, 43, 9, 39, 51]
[0, 42, 38, 43, 52, 9, 39]
[0, 42, 38, 43, 9, 39, 53]
[0, 42, 38, 43, 9, 39, 54]
[0, 42, 49, 38, 9, 39, 44]
[0, 42, 38, 50, 9, 39, 44]
[0, 42, 38, 9, 39, 44, 51]
[0, 42, 38, 52, 9, 39, 44]
[0, 42, 38, 9, 39, 44, 53]
[0, 42, 38, 9, 39, 44, 54]
[0, 42, 49, 38, 50, 9, 39]
[0, 42, 49, 38, 9, 39, 51]
[0, 42, 49, 38, 52, 9, 39]
[0, 42, 49, 38, 9, 39, 53]
[0, 42, 49, 38, 9, 39, 54]
[0, 42, 38, 50, 9, 39, 51]
[0, 42, 38, 50, 52, 9, 39]
[0, 42, 38, 50, 9, 39, 53]
[0, 42, 38, 50, 9, 39, 54]
[0, 42, 38, 52, 9, 39, 51]
[0, 42, 38, 9, 39, 51, 53]
[0, 42, 38, 9, 39, 51, 54]
[0, 42, 38, 52, 9, 39, 53]
[0, 42, 38, 52, 9, 39, 54]
[0, 42, 38, 9, 39, 53, 54]
[0, 49, 38, 43, 9, 39, 44]
[0, 38, 43, 50, 9, 39, 44]
[0, 38, 43, 9, 39, 44, 51]
[0, 38, 43, 52, 9, 39, 44]
[0, 38, 43, 9, 39, 44, 53]
[0, 38, 43, 9, 39, 44, 54]
[0, 49, 38, 43, 50, 9, 39]
[0, 49, 38, 43, 9, 39, 51]
[0, 49, 38, 43, 52, 9, 39]
[0, 49, 38, 43, 9, 39, 53]
[0, 49, 38, 43, 9, 39, 54]
[0, 38, 43, 50, 9, 39, 51]
[0, 38, 43, 50, 52, 9, 39]
[0, 38, 43, 50, 9, 39, 53]
[0, 38, 43, 50, 9, 39, 54]
[0, 38, 43, 52, 9, 39, 51]
[0, 38, 43, 9, 39, 51, 53]
[0, 38, 43, 9, 39, 51, 54]
[0, 38, 43, 52, 9, 39, 53]
[0, 38, 43, 52, 9, 39, 54]
[0, 38, 43, 9, 39, 53, 54]
[0, 49, 38, 50, 9, 39, 44]
[0, 49, 38, 9, 39, 44, 51]
[0, 49, 38, 52, 9, 39, 44]
[0, 49, 38, 9, 39, 44, 53]
[0, 49, 38, 9, 39, 44, 54]
[0, 38, 50, 9, 39, 44, 51]
[0, 38, 50, 52, 9, 39, 44]
[0, 38, 50, 9, 39, 44, 53]
[0, 38, 50, 9, 39, 44, 54]
[0, 38, 52, 9, 39, 44, 51]
[0, 38, 9, 39, 44, 51, 53]
[0, 38, 9, 39, 44, 51, 54]
[0, 38, 52, 9, 39, 44, 53]
[0, 38, 52, 9, 39, 44, 54]
[0, 38, 9, 39, 44, 53, 54]
[0, 49, 38, 50, 9, 39, 51]
[0, 49, 38, 50, 52, 9, 39]
[0, 49, 38, 50, 9, 39, 53]
[0, 49, 38, 50, 9, 39, 54]
[0, 49, 38, 52, 9, 39, 51]
[0, 49, 38, 9, 39, 51, 53]
[0, 49, 38, 9, 39, 51, 54]
[0, 49, 38, 52, 9, 39, 53]
[0, 49, 38, 52, 9, 39, 54]
[0, 49, 38, 9, 39, 53, 54]
[0, 38, 50, 52, 9, 39, 51]
[0, 38, 50, 9, 39, 51, 53]
[0, 38, 50, 9, 39, 51, 54]
[0, 38, 50, 52, 9, 39, 53]
[0, 38, 50, 52, 9, 39, 54]
[0, 38, 50, 9, 39, 53, 54]
[0, 38, 52, 9, 39, 51, 53]
[0, 38, 52, 9, 39, 51, 54]
[0, 38, 9, 39, 51, 53, 54]
[0, 38, 52, 9, 39, 53, 54]
[0, 40, 42, 38, 43, 9, 44]
[0, 40, 42, 49, 38, 43, 9]
[0, 40, 42, 38, 43, 50, 9]
[0, 40, 42, 38, 43, 9, 51]
[0, 40, 42, 38, 43, 52, 9]
[0, 40, 42, 38, 43, 9, 53]
[0, 40, 42, 38, 43, 9, 54]
[0, 40, 42, 49, 38, 9, 44]
[0, 40, 42, 38, 50, 9, 44]
[0, 40, 42, 38, 9, 44, 51]
[0, 40, 42, 38, 52, 9, 44]
[0, 40, 42, 38, 9, 44, 53]
[0, 40, 42, 38, 9, 44, 54]
[0, 40, 42, 49, 38, 50, 9]
[0, 40, 42, 49, 38, 9, 51]
[0, 40, 42, 49, 38, 52, 9]
[0, 40, 42, 49, 38, 9, 53]
[0, 40, 42, 49, 38, 9, 54]
[0, 40, 42, 38, 50, 9, 51]
[0, 40, 42, 38, 50, 52, 9]
[0, 40, 42, 38, 50, 9, 53]
[0, 40, 42, 38, 50, 9, 54]
[0, 40, 42, 38, 52, 9, 51]
[0, 40, 42, 38, 9, 51, 53]
[0, 40, 42, 38, 9, 51, 54]
[0, 40, 42, 38, 52, 9, 53]
[0, 40, 42, 38, 52, 9, 54]
[0, 40, 42, 38, 9, 53, 54]
[0, 40, 49, 38, 43, 9, 44]
[0, 40, 38, 43, 50, 9, 44]
[0, 40, 38, 43, 9, 44, 51]
[0, 40, 38, 43, 52, 9, 44]
[0, 40, 38, 43, 9, 44, 53]
[0, 40, 38, 43, 9, 44, 54]
[0, 40, 49, 38, 43, 50, 9]
[0, 40, 49, 38, 43, 9, 51]
[0, 40, 49, 38, 43, 52, 9]
[0, 40, 49, 38, 43, 9, 53]
[0, 40, 49, 38, 43, 9, 54]
[0, 40, 38, 43, 50, 9, 51]
[0, 40, 38, 43, 50, 52, 9]
[0, 40, 38, 43, 50, 9, 53]
[0, 40, 38, 43, 50, 9, 54]
[0, 40, 38, 43, 52, 9, 51]
[0, 40, 38, 43, 9, 51, 53]
[0, 40, 38, 43, 9, 51, 54]
[0, 40, 38, 43, 52, 9, 53]
[0, 40, 38, 43, 52, 9, 54]
[0, 40, 38, 43, 9, 53, 54]
[0, 40, 49, 38, 50, 9, 44]
[0, 40, 49, 38, 9, 44, 51]
[0, 40, 49, 38, 52, 9, 44]
[0, 40, 49, 38, 9, 44, 53]
[0, 40, 49, 38, 9, 44, 54]
[0, 40, 38, 50, 9, 44, 51]
[0, 40, 38, 50, 52, 9, 44]
[0, 40, 38, 50, 9, 44, 53]
[0, 40, 38, 50, 9, 44, 54]
[0, 40, 38, 52, 9, 44, 51]
[0, 40, 38, 9, 44, 51, 53]
[0, 40, 38, 9, 44, 51, 54]
[0, 40, 38, 52, 9, 44, 53]
[0, 40, 38, 52, 9, 44, 54]
[0, 40, 38, 9, 44, 53, 54]
[0, 40, 49, 38, 50, 9, 51]
[0, 40, 49, 38, 50, 52, 9]
[0, 40, 49, 38, 50, 9, 53]
[0, 40, 49, 38, 50, 9, 54]
[0, 40, 49, 38, 52, 9, 51]
[0, 40, 49, 38, 9, 51, 53]
[0, 40, 49, 38, 9, 51, 54]
[0, 40, 49, 38, 52, 9, 53]
[0, 40, 49, 38, 52, 9, 54]
[0, 40, 49, 38, 9, 53, 54]
[0, 40, 38, 50, 52, 9, 51]
[0, 40, 38, 50, 9, 51, 53]
[0, 40, 38, 50, 9, 51, 54]
[0, 40, 38, 50, 52, 9, 53]
[0, 40, 38, 50, 52, 9, 54]
[0, 40, 38, 50, 9, 53, 54]
[0, 40, 38, 52, 9, 51, 53]
[0, 40, 38, 52, 9, 51, 54]
[0, 40, 38, 9, 51, 53, 54]
[0, 40, 38, 52, 9, 53, 54]
[0, 42, 49, 38, 43, 9, 44]
[0, 42, 38, 43, 50, 9, 44]
[0, 42, 38, 43, 9, 44, 51]
[0, 42, 38, 43, 52, 9, 44]
[0, 42, 38, 43, 9, 44, 53]
[0, 42, 38, 43, 9, 44, 54]
[0, 42, 49, 38, 43, 50, 9]
[0, 42, 49, 38, 43, 9, 51]
[0, 42, 49, 38, 43, 52, 9]
[0, 42, 49, 38, 43, 9, 53]
[0, 42, 49, 38, 43, 9, 54]
[0, 42, 38, 43, 50, 9, 51]
[0, 42, 38, 43, 50, 52, 9]
[0, 42, 38, 43, 50, 9, 53]
[0, 42, 38, 43, 50, 9, 54]
[0, 42, 38, 43, 52, 9, 51]
[0, 42, 38, 43, 9, 51, 53]
[0, 42, 38, 43, 9, 51, 54]
[0, 42, 38, 43, 52, 9, 53]
[0, 42, 38, 43, 52, 9, 54]
[0, 42, 38, 43, 9, 53, 54]
[0, 42, 49, 38, 50, 9, 44]
[0, 42, 49, 38, 9, 44, 51]
[0, 42, 49, 38, 52, 9, 44]
[0, 42, 49, 38, 9, 44, 53]
[0, 42, 49, 38, 9, 44, 54]
[0, 42, 38, 50, 9, 44, 51]
[0, 42, 38, 50, 52, 9, 44]
[0, 42, 38, 50, 9, 44, 53]
[0, 42, 38, 50, 9, 44, 54]
[0, 42, 38, 52, 9, 44, 51]
[0, 42, 38, 9, 44, 51, 53]
[0, 42, 38, 9, 44, 51, 54]
[0, 42, 38, 52, 9, 44, 53]
[0, 42, 38, 52, 9, 44, 54]
[0, 42, 38, 9, 44, 53, 54]
[0, 42, 49, 38, 50, 9, 51]
[0, 42, 49, 38, 50, 52, 9]
[0, 42, 49, 38, 50, 9, 53]
[0, 42, 49, 38, 50, 9, 54]
[0, 42, 49, 38, 52, 9, 51]
[0, 42, 49, 38, 9, 51, 53]
[0, 42, 49, 38, 9, 51, 54]
[0, 42, 49, 38, 52, 9, 53]
[0, 42, 49, 38, 52, 9, 54]
[0, 42, 49, 38, 9, 53, 54]
[0, 42, 38, 50, 52, 9, 51]
[0, 42, 38, 50, 9, 51, 53]
[0, 42, 38, 50, 9, 51, 54]
[0, 42, 38, 50, 52, 9, 53]
[0, 42, 38, 50, 52, 9, 54]
[0, 42, 38, 50, 9, 53, 54]
[0, 42, 38, 52, 9, 51, 53]
[0, 42, 38, 52, 9, 51, 54]
[0, 42, 38, 9, 51, 53, 54]
[0, 42, 38, 52, 9, 53, 54]
[0, 49, 38, 43, 50, 9, 44]
[0, 49, 38, 43, 9, 44, 51]
[0, 49, 38, 43, 52, 9, 44]
[0, 49, 38, 43, 9, 44, 53]
[0, 49, 38, 43, 9, 44, 54]
[0, 38, 43, 50, 9, 44, 51]
[0, 38, 43, 50, 52, 9, 44]
[0, 38, 43, 50, 9, 44, 53]
[0, 38, 43, 50, 9, 44, 54]
[0, 38, 43, 52, 9, 44, 51]
[0, 38, 43, 9, 44, 51, 53]
[0, 38, 43, 9, 44, 51, 54]
[0, 38, 43, 52, 9, 44, 53]
[0, 38, 43, 52, 9, 44, 54]
[0, 38, 43, 9, 44, 53, 54]
[0, 49, 38, 43, 50, 9, 51]
[0, 49, 38, 43, 50, 52, 9]
[0, 49, 38, 43, 50, 9, 53]
[0, 49, 38, 43, 50, 9, 54]
[0, 49, 38, 43, 52, 9, 51]
[0, 49, 38, 43, 9, 51, 53]
[0, 49, 38, 43, 9, 51, 54]
[0, 49, 38, 43, 52, 9, 53]
[0, 49, 38, 43, 52, 9, 54]
[0, 49, 38, 43, 9, 53, 54]
[0, 38, 43, 50, 52, 9, 51]
[0, 38, 43, 50, 9, 51, 53]
[0, 38, 43, 50, 9, 51, 54]
[0, 38, 43, 50, 52, 9, 53]
[0, 38, 43, 50, 52, 9, 54]
[0, 38, 43, 50, 9, 53, 54]
[0, 38, 43, 52, 9, 51, 53]
[0, 38, 43, 52, 9, 51, 54]
[0, 38, 43, 9, 51, 53, 54]
[0, 38, 43, 52, 9, 53, 54]
[0, 49, 38, 50, 9, 44, 51]
[0, 49, 38, 50, 52, 9, 44]
[0, 49, 38, 50, 9, 44, 53]
[0, 49, 38, 50, 9, 44, 54]
[0, 49, 38, 52, 9, 44, 51]
[0, 49, 38, 9, 44, 51, 53]
[0, 49, 38, 9, 44, 51, 54]
[0, 49, 38, 52, 9, 44, 53]
[0, 49, 38, 52, 9, 44, 54]
[0, 49, 38, 9, 44, 53, 54]
[0, 38, 50, 52, 9, 44, 51]
[0, 38, 50, 9, 44, 51, 53]
[0, 38, 50, 9, 44, 51, 54]
[0, 38, 50, 52, 9, 44, 53]
[0, 38, 50, 52, 9, 44, 54]
[0, 38, 50, 9, 44, 53, 54]
[0, 38, 52, 9, 44, 51, 53]
[0, 38, 52, 9, 44, 51, 54]
[0, 38, 9, 44, 51, 53, 54]
[0, 38, 52, 9, 44, 53, 54]
[0, 49, 38, 50, 52, 9, 51]
[0, 49, 38, 50, 9, 51, 53]
[0, 49, 38, 50, 9, 51, 54]
[0, 49, 38, 50, 52, 9, 53]
[0, 49, 38, 50, 52, 9, 54]
[0, 49, 38, 50, 9, 53, 54]
[0, 49, 38, 52, 9, 51, 53]
[0, 49, 38, 52, 9, 51, 54]
[0, 49, 38, 9, 51, 53, 54]
[0, 49, 38, 52, 9, 53, 54]
[0, 38, 50, 52, 9, 51, 53]
[0, 38, 50, 52, 9, 51, 54]
[0, 38, 50, 9, 51, 53, 54]
[0, 38, 50, 52, 9, 53, 54]
[0, 38, 52, 9, 51, 53, 54]
[0, 40, 42, 43, 9, 39, 44]
[0, 40, 42, 49, 43, 9, 39]
[0, 40, 42, 43, 50, 9, 39]
[0, 40, 42, 43, 9, 39, 51]
[0, 40, 42, 43, 52, 9, 39]
[0, 40, 42, 43, 9, 39, 53]
[0, 40, 42, 43, 9, 39, 54]
[0, 40, 42, 49, 9, 39, 44]
[0, 40, 42, 50, 9, 39, 44]
[0, 40, 42, 9, 39, 44, 51]
[0, 40, 42, 52, 9, 39, 44]
[0, 40, 42, 9, 39, 44, 53]
[0, 40, 42, 9, 39, 44, 54]
[0, 40, 42, 49, 50, 9, 39]
[0, 40, 42, 49, 9, 39, 51]
[0, 40, 42, 49, 52, 9, 39]
[0, 40, 42, 49, 9, 39, 53]
[0, 40, 42, 49, 9, 39, 54]
[0, 40, 42, 50, 9, 39, 51]
[0, 40, 42, 50, 52, 9, 39]
[0, 40, 42, 50, 9, 39, 53]
[0, 40, 42, 50, 9, 39, 54]
[0, 40, 42, 52, 9, 39, 51]
[0, 40, 42, 9, 39, 51, 53]
[0, 40, 42, 9, 39, 51, 54]
[0, 40, 42, 52, 9, 39, 53]
[0, 40, 42, 52, 9, 39, 54]
[0, 40, 42, 9, 39, 53, 54]
[0, 40, 49, 43, 9, 39, 44]
[0, 40, 43, 50, 9, 39, 44]
[0, 40, 43, 9, 39, 44, 51]
[0, 40, 43, 52, 9, 39, 44]
[0, 40, 43, 9, 39, 44, 53]
[0, 40, 43, 9, 39, 44, 54]
[0, 40, 49, 43, 50, 9, 39]
[0, 40, 49, 43, 9, 39, 51]
[0, 40, 49, 43, 52, 9, 39]
[0, 40, 49, 43, 9, 39, 53]
[0, 40, 49, 43, 9, 39, 54]
[0, 40, 43, 50, 9, 39, 51]
[0, 40, 43, 50, 52, 9, 39]
[0, 40, 43, 50, 9, 39, 53]
[0, 40, 43, 50, 9, 39, 54]
[0, 40, 43, 52, 9, 39, 51]
[0, 40, 43, 9, 39, 51, 53]
[0, 40, 43, 9, 39, 51, 54]
[0, 40, 43, 52, 9, 39, 53]
[0, 40, 43, 52, 9, 39, 54]
[0, 40, 43, 9, 39, 53, 54]
[0, 40, 49, 50, 9, 39, 44]
[0, 40, 49, 9, 39, 44, 51]
[0, 40, 49, 52, 9, 39, 44]
[0, 40, 49, 9, 39, 44, 53]
[0, 40, 49, 9, 39, 44, 54]
[0, 40, 50, 9, 39, 44, 51]
[0, 40, 50, 52, 9, 39, 44]
[0, 40, 50, 9, 39, 44, 53]
[0, 40, 50, 9, 39, 44, 54]
[0, 40, 52, 9, 39, 44, 51]
[0, 40, 9, 39, 44, 51, 53]
[0, 40, 9, 39, 44, 51, 54]
[0, 40, 52, 9, 39, 44, 53]
[0, 40, 52, 9, 39, 44, 54]
[0, 40, 9, 39, 44, 53, 54]
[0, 40, 49, 50, 9, 39, 51]
[0, 40, 49, 50, 52, 9, 39]
[0, 40, 49, 50, 9, 39, 53]
[0, 40, 49, 50, 9, 39, 54]
[0, 40, 49, 52, 9, 39, 51]
[0, 40, 49, 9, 39, 51, 53]
[0, 40, 49, 9, 39, 51, 54]
[0, 40, 49, 52, 9, 39, 53]
[0, 40, 49, 52, 9, 39, 54]
[0, 40, 49, 9, 39, 53, 54]
[0, 40, 50, 52, 9, 39, 51]
[0, 40, 50, 9, 39, 51, 53]
[0, 40, 50, 9, 39, 51, 54]
[0, 40, 50, 52, 9, 39, 53]
[0, 40, 50, 52, 9, 39, 54]
[0, 40, 50, 9, 39, 53, 54]
[0, 40, 52, 9, 39, 51, 53]
[0, 40, 52, 9, 39, 51, 54]
[0, 40, 9, 39, 51, 53, 54]
[0, 40, 52, 9, 39, 53, 54]
[0, 42, 49, 43, 9, 39, 44]
[0, 42, 43, 50, 9, 39, 44]
[0, 42, 43, 9, 39, 44, 51]
[0, 42, 43, 52, 9, 39, 44]
[0, 42, 43, 9, 39, 44, 53]
[0, 42, 43, 9, 39, 44, 54]
[0, 42, 49, 43, 50, 9, 39]
[0, 42, 49, 43, 9, 39, 51]
[0, 42, 49, 43, 52, 9, 39]
[0, 42, 49, 43, 9, 39, 53]
[0, 42, 49, 43, 9, 39, 54]
[0, 42, 43, 50, 9, 39, 51]
[0, 42, 43, 50, 52, 9, 39]
[0, 42, 43, 50, 9, 39, 53]
[0, 42, 43, 50, 9, 39, 54]
[0, 42, 43, 52, 9, 39, 51]
[0, 42, 43, 9, 39, 51, 53]
[0, 42, 43, 9, 39, 51, 54]
[0, 42, 43, 52, 9, 39, 53]
[0, 42, 43, 52, 9, 39, 54]
[0, 42, 43, 9, 39, 53, 54]
[0, 42, 49, 50, 9, 39, 44]
[0, 42, 49, 9, 39, 44, 51]
[0, 42, 49, 52, 9, 39, 44]
[0, 42, 49, 9, 39, 44, 53]
[0, 42, 49, 9, 39, 44, 54]
[0, 42, 50, 9, 39, 44, 51]
[0, 42, 50, 52, 9, 39, 44]
[0, 42, 50, 9, 39, 44, 53]
[0, 42, 50, 9, 39, 44, 54]
[0, 42, 52, 9, 39, 44, 51]
[0, 42, 9, 39, 44, 51, 53]
[0, 42, 9, 39, 44, 51, 54]
[0, 42, 52, 9, 39, 44, 53]
[0, 42, 52, 9, 39, 44, 54]
[0, 42, 9, 39, 44, 53, 54]
[0, 42, 49, 50, 9, 39, 51]
[0, 42, 49, 50, 52, 9, 39]
[0, 42, 49, 50, 9, 39, 53]
[0, 42, 49, 50, 9, 39, 54]
[0, 42, 49, 52, 9, 39, 51]
[0, 42, 49, 9, 39, 51, 53]
[0, 42, 49, 9, 39, 51, 54]
[0, 42, 49, 52, 9, 39, 53]
[0, 42, 49, 52, 9, 39, 54]
[0, 42, 49, 9, 39, 53, 54]
[0, 42, 50, 52, 9, 39, 51]
[0, 42, 50, 9, 39, 51, 53]
[0, 42, 50, 9, 39, 51, 54]
[0, 42, 50, 52, 9, 39, 53]
[0, 42, 50, 52, 9, 39, 54]
[0, 42, 50, 9, 39, 53, 54]
[0, 42, 52, 9, 39, 51, 53]
[0, 42, 52, 9, 39, 51, 54]
[0, 42, 9, 39, 51, 53, 54]
[0, 42, 52, 9, 39, 53, 54]
[0, 49, 43, 50, 9, 39, 44]
[0, 49, 43, 9, 39, 44, 51]
[0, 49, 43, 52, 9, 39, 44]
[0, 49, 43, 9, 39, 44, 53]
[0, 49, 43, 9, 39, 44, 54]
[0, 43, 50, 9, 39, 44, 51]
[0, 43, 50, 52, 9, 39, 44]
[0, 43, 50, 9, 39, 44, 53]
[0, 43, 50, 9, 39, 44, 54]
[0, 43, 52, 9, 39, 44, 51]
[0, 43, 9, 39, 44, 51, 53]
[0, 43, 9, 39, 44, 51, 54]
[0, 43, 52, 9, 39, 44, 53]
[0, 43, 52, 9, 39, 44, 54]
[0, 43, 9, 39, 44, 53, 54]
[0, 49, 43, 50, 9, 39, 51]
[0, 49, 43, 50, 52, 9, 39]
[0, 49, 43, 50, 9, 39, 53]
[0, 49, 43, 50, 9, 39, 54]
[0, 49, 43, 52, 9, 39, 51]
[0, 49, 43, 9, 39, 51, 53]
[0, 49, 43, 9, 39, 51, 54]
[0, 49, 43, 52, 9, 39, 53]
[0, 49, 43, 52, 9, 39, 54]
[0, 49, 43, 9, 39, 53, 54]
[0, 43, 50, 52, 9, 39, 51]
[0, 43, 50, 9, 39, 51, 53]
[0, 43, 50, 9, 39, 51, 54]
[0, 43, 50, 52, 9, 39, 53]
[0, 43, 50, 52, 9, 39, 54]
[0, 43, 50, 9, 39, 53, 54]
[0, 43, 52, 9, 39, 51, 53]
[0, 43, 52, 9, 39, 51, 54]
[0, 43, 9, 39, 51, 53, 54]
[0, 43, 52, 9, 39, 53, 54]
[0, 49, 50, 9, 39, 44, 51]
[0, 49, 50, 52, 9, 39, 44]
[0, 49, 50, 9, 39, 44, 53]
[0, 49, 50, 9, 39, 44, 54]
[0, 49, 52, 9, 39, 44, 51]
[0, 49, 9, 39, 44, 51, 53]
[0, 49, 9, 39, 44, 51, 54]
[0, 49, 52, 9, 39, 44, 53]
[0, 49, 52, 9, 39, 44, 54]
[0, 49, 9, 39, 44, 53, 54]
[0, 50, 52, 9, 39, 44, 51]
[0, 50, 9, 39, 44, 51, 53]
[0, 50, 9, 39, 44, 51, 54]
[0, 50, 52, 9, 39, 44, 53]
[0, 50, 52, 9, 39, 44, 54]
[0, 50, 9, 39, 44, 53, 54]
[0, 52, 9, 39, 44, 51, 53]
[0, 52, 9, 39, 44, 51, 54]
[0, 9, 39, 44, 51, 53, 54]
[0, 52, 9, 39, 44, 53, 54]
[0, 49, 50, 52, 9, 39, 51]
[0, 49, 50, 9, 39, 51, 53]
[0, 49, 50, 9, 39, 51, 54]
[0, 49, 50, 52, 9, 39, 53]
[0, 49, 50, 52, 9, 39, 54]
[0, 49, 50, 9, 39, 53, 54]
[0, 49, 52, 9, 39, 51, 53]
[0, 49, 52, 9, 39, 51, 54]
[0, 49, 9, 39, 51, 53, 54]
[0, 49, 52, 9, 39, 53, 54]
[0, 50, 52, 9, 39, 51, 53]
[0, 50, 52, 9, 39, 51, 54]
[0, 50, 9, 39, 51, 53, 54]
[0, 50, 52, 9, 39, 53, 54]
[0, 52, 9, 39, 51, 53, 54]
[0, 40, 42, 49, 43, 9, 44]
[0, 40, 42, 43, 50, 9, 44]
[0, 40, 42, 43, 9, 44, 51]
[0, 40, 42, 43, 52, 9, 44]
[0, 40, 42, 43, 9, 44, 53]
[0, 40, 42, 43, 9, 44, 54]
[0, 40, 42, 49, 43, 50, 9]
[0, 40, 42, 49, 43, 9, 51]
[0, 40, 42, 49, 43, 52, 9]
[0, 40, 42, 49, 43, 9, 53]
[0, 40, 42, 49, 43, 9, 54]
[0, 40, 42, 43, 50, 9, 51]
[0, 40, 42, 43, 50, 52, 9]
[0, 40, 42, 43, 50, 9, 53]
[0, 40, 42, 43, 50, 9, 54]
[0, 40, 42, 43, 52, 9, 51]
[0, 40, 42, 43, 9, 51, 53]
[0, 40, 42, 43, 9, 51, 54]
[0, 40, 42, 43, 52, 9, 53]
[0, 40, 42, 43, 52, 9, 54]
[0, 40, 42, 43, 9, 53, 54]
[0, 40, 42, 49, 50, 9, 44]
[0, 40, 42, 49, 9, 44, 51]
[0, 40, 42, 49, 52, 9, 44]
[0, 40, 42, 49, 9, 44, 53]
[0, 40, 42, 49, 9, 44, 54]
[0, 40, 42, 50, 9, 44, 51]
[0, 40, 42, 50, 52, 9, 44]
[0, 40, 42, 50, 9, 44, 53]
[0, 40, 42, 50, 9, 44, 54]
[0, 40, 42, 52, 9, 44, 51]
[0, 40, 42, 9, 44, 51, 53]
[0, 40, 42, 9, 44, 51, 54]
[0, 40, 42, 52, 9, 44, 53]
[0, 40, 42, 52, 9, 44, 54]
[0, 40, 42, 9, 44, 53, 54]
[0, 40, 42, 49, 50, 9, 51]
[0, 40, 42, 49, 50, 52, 9]
[0, 40, 42, 49, 50, 9, 53]
[0, 40, 42, 49, 50, 9, 54]
[0, 40, 42, 49, 52, 9, 51]
[0, 40, 42, 49, 9, 51, 53]
[0, 40, 42, 49, 9, 51, 54]
[0, 40, 42, 49, 52, 9, 53]
[0, 40, 42, 49, 52, 9, 54]
[0, 40, 42, 49, 9, 53, 54]
[0, 40, 42, 50, 52, 9, 51]
[0, 40, 42, 50, 9, 51, 53]
[0, 40, 42, 50, 9, 51, 54]
[0, 40, 42, 50, 52, 9, 53]
[0, 40, 42, 50, 52, 9, 54]
[0, 40, 42, 50, 9, 53, 54]
[0, 40, 42, 52, 9, 51, 53]
[0, 40, 42, 52, 9, 51, 54]
[0, 40, 42, 9, 51, 53, 54]
[0, 40, 42, 52, 9, 53, 54]
[0, 40, 49, 43, 50, 9, 44]
[0, 40, 49, 43, 9, 44, 51]
[0, 40, 49, 43, 52, 9, 44]
[0, 40, 49, 43, 9, 44, 53]
[0, 40, 49, 43, 9, 44, 54]
[0, 40, 43, 50, 9, 44, 51]
[0, 40, 43, 50, 52, 9, 44]
[0, 40, 43, 50, 9, 44, 53]
[0, 40, 43, 50, 9, 44, 54]
[0, 40, 43, 52, 9, 44, 51]
[0, 40, 43, 9, 44, 51, 53]
[0, 40, 43, 9, 44, 51, 54]
[0, 40, 43, 52, 9, 44, 53]
[0, 40, 43, 52, 9, 44, 54]
[0, 40, 43, 9, 44, 53, 54]
[0, 40, 49, 43, 50, 9, 51]
[0, 40, 49, 43, 50, 52, 9]
[0, 40, 49, 43, 50, 9, 53]
[0, 40, 49, 43, 50, 9, 54]
[0, 40, 49, 43, 52, 9, 51]
[0, 40, 49, 43, 9, 51, 53]
[0, 40, 49, 43, 9, 51, 54]
[0, 40, 49, 43, 52, 9, 53]
[0, 40, 49, 43, 52, 9, 54]
[0, 40, 49, 43, 9, 53, 54]
[0, 40, 43, 50, 52, 9, 51]
[0, 40, 43, 50, 9, 51, 53]
[0, 40, 43, 50, 9, 51, 54]
[0, 40, 43, 50, 52, 9, 53]
[0, 40, 43, 50, 52, 9, 54]
[0, 40, 43, 50, 9, 53, 54]
[0, 40, 43, 52, 9, 51, 53]
[0, 40, 43, 52, 9, 51, 54]
[0, 40, 43, 9, 51, 53, 54]
[0, 40, 43, 52, 9, 53, 54]
[0, 40, 49, 50, 9, 44, 51]
[0, 40, 49, 50, 52, 9, 44]
[0, 40, 49, 50, 9, 44, 53]
[0, 40, 49, 50, 9, 44, 54]
[0, 40, 49, 52, 9, 44, 51]
[0, 40, 49, 9, 44, 51, 53]
[0, 40, 49, 9, 44, 51, 54]
[0, 40, 49, 52, 9, 44, 53]
[0, 40, 49, 52, 9, 44, 54]
[0, 40, 49, 9, 44, 53, 54]
