[[1, 4, 5], [2, 4], [3, 5], [6, 7]]
[7, 37, 49, 8, 38, 43, 52, 9, 51, 53, 54]
[7, 37, 8, 38, 43, 50, 52, 9, 51, 53, 54]
[7, 37, 49, 8, 38, 50, 52, 9, 44, 51, 53]
[7, 37, 49, 8, 38, 50, 52, 9, 44, 51, 54]
[7, 37, 49, 8, 38, 50, 9, 44, 51, 53, 54]
[7, 37, 49, 8, 38, 50, 52, 9, 44, 53, 54]
[7, 37, 49, 8, 38, 52, 9, 44, 51, 53, 54]
[7, 37, 8, 38, 50, 52, 9, 44, 51, 53, 54]
[7, 37, 49, 8, 38, 50, 52, 9, 51, 53, 54]
[40, 7, 37, 42, 49, 8, 43, 50, 9, 39, 44]
[40, 7, 37, 42, 49, 8, 43, 9, 39, 44, 51]
[40, 7, 37, 42, 49, 8, 43, 52, 9, 39, 44]
[40, 7, 37, 42, 49, 8, 43, 9, 39, 44, 53]
[40, 7, 37, 42, 49, 8, 43, 9, 39, 44, 54]
[40, 7, 37, 42, 8, 43, 50, 9, 39, 44, 51]
[40, 7, 37, 42, 8, 43, 50, 52, 9, 39, 44]
[40, 7, 37, 42, 8, 43, 50, 9, 39, 44, 53]
[40, 7, 37, 42, 8, 43, 50, 9, 39, 44, 54]
[40, 7, 37, 42, 8, 43, 52, 9, 39, 44, 51]
[40, 7, 37, 42, 8, 43, 9, 39, 44, 51, 53]
[40, 7, 37, 42, 8, 43, 9, 39, 44, 51, 54]
[40, 7, 37, 42, 8, 43, 52, 9, 39, 44, 53]
[40, 7, 37, 42, 8, 43, 52, 9, 39, 44, 54]
[40, 7, 37, 42, 8, 43, 9, 39, 44, 53, 54]
[40, 7, 37, 42, 49, 8, 43, 50, 9, 39, 51]
[40, 7, 37, 42, 49, 8, 43, 50, 52, 9, 39]
[40, 7, 37, 42, 49, 8, 43, 50, 9, 39, 53]
[40, 7, 37, 42, 49, 8, 43, 50, 9, 39, 54]
[40, 7, 37, 42, 49, 8, 43, 52, 9, 39, 51]
[40, 7, 37, 42, 49, 8, 43, 9, 39, 51, 53]
[40, 7, 37, 42, 49, 8, 43, 9, 39, 51, 54]
[40, 7, 37, 42, 49, 8, 43, 52, 9, 39, 53]
[40, 7, 37, 42, 49, 8, 43, 52, 9, 39, 54]
[40, 7, 37, 42, 49, 8, 43, 9, 39, 53, 54]
[40, 7, 37, 42, 8, 43, 50, 52, 9, 39, 51]
[40, 7, 37, 42, 8, 43, 50, 9, 39, 51, 53]
[40, 7, 37, 42, 8, 43, 50, 9, 39, 51, 54]
[40, 7, 37, 42, 8, 43, 50, 52, 9, 39, 53]
[40, 7, 37, 42, 8, 43, 50, 52, 9, 39, 54]
[40, 7, 37, 42, 8, 43, 50, 9, 39, 53, 54]
[40, 7, 37, 42, 8, 43, 52, 9, 39, 51, 53]
[40, 7, 37, 42, 8, 43, 52, 9, 39, 51, 54]
[40, 7, 37, 42, 8, 43, 9, 39, 51, 53, 54]
[40, 7, 37, 42, 8, 43, 52, 9, 39, 53, 54]
[40, 7, 37, 42, 49, 8, 50, 9, 39, 44, 51]
[40, 7, 37, 42, 49, 8, 50, 52, 9, 39, 44]
[40, 7, 37, 42, 49, 8, 50, 9, 39, 44, 53]
[40, 7, 37, 42, 49, 8, 50, 9, 39, 44, 54]
[40, 7, 37, 42, 49, 8, 52, 9, 39, 44, 51]
[40, 7, 37, 42, 49, 8, 9, 39, 44, 51, 53]
[40, 7, 37, 42, 49, 8, 9, 39, 44, 51, 54]
[40, 7, 37, 42, 49, 8, 52, 9, 39, 44, 53]
[40, 7, 37, 42, 49, 8, 52, 9, 39, 44, 54]
[40, 7, 37, 42, 49, 8, 9, 39, 44, 53, 54]
[40, 7, 37, 42, 8, 50, 52, 9, 39, 44, 51]
[40, 7, 37, 42, 8, 50, 9, 39, 44, 51, 53]
[40, 7, 37, 42, 8, 50, 9, 39, 44, 51, 54]
[40, 7, 37, 42, 8, 50, 52, 9, 39, 44, 53]
[40, 7, 37, 42, 8, 50, 52, 9, 39, 44, 54]
[40, 7, 37, 42, 8, 50, 9, 39, 44, 53, 54]
[40, 7, 37, 42, 8, 52, 9, 39, 44, 51, 53]
[40, 7, 37, 42, 8, 52, 9, 39, 44, 51, 54]
[40, 7, 37, 42, 8, 9, 39, 44, 51, 53, 54]
[40, 7, 37, 42, 8, 52, 9, 39, 44, 53, 54]
[40, 7, 37, 42, 49, 8, 50, 52, 9, 39, 51]
[40, 7, 37, 42, 49, 8, 50, 9, 39, 51, 53]
[40, 7, 37, 42, 49, 8, 50, 9, 39, 51, 54]
[40, 7, 37, 42, 49, 8, 50, 52, 9, 39, 53]
[40, 7, 37, 42, 49, 8, 50, 52, 9, 39, 54]
[40, 7, 37, 42, 49, 8, 50, 9, 39, 53, 54]
[40, 7, 37, 42, 49, 8, 52, 9, 39, 51, 53]
[40, 7, 37, 42, 49, 8, 52, 9, 39, 51, 54]
[40, 7, 37, 42, 49, 8, 9, 39, 51, 53, 54]
[40, 7, 37, 42, 49, 8, 52, 9, 39, 53, 54]
[40, 7, 37, 42, 8, 50, 52, 9, 39, 51, 53]
[40, 7, 37, 42, 8, 50, 52, 9, 39, 51, 54]
[40, 7, 37, 42, 8, 50, 9, 39, 51, 53, 54]
[40, 7, 37, 42, 8, 50, 52, 9, 39, 53, 54]
[40, 7, 37, 42, 8, 52, 9, 39, 51, 53, 54]
[40, 7, 37, 49, 8, 43, 50, 9, 39, 44, 51]
[40, 7, 37, 49, 8, 43, 50, 52, 9, 39, 44]
[40, 7, 37, 49, 8, 43, 50, 9, 39, 44, 53]
[40, 7, 37, 49, 8, 43, 50, 9, 39, 44, 54]
[40, 7, 37, 49, 8, 43, 52, 9, 39, 44, 51]
[40, 7, 37, 49, 8, 43, 9, 39, 44, 51, 53]
[40, 7, 37, 49, 8, 43, 9, 39, 44, 51, 54]
[40, 7, 37, 49, 8, 43, 52, 9, 39, 44, 53]
[40, 7, 37, 49, 8, 43, 52, 9, 39, 44, 54]
[40, 7, 37, 49, 8, 43, 9, 39, 44, 53, 54]
[40, 7, 37, 8, 43, 50, 52, 9, 39, 44, 51]
[40, 7, 37, 8, 43, 50, 9, 39, 44, 51, 53]
[40, 7, 37, 8, 43, 50, 9, 39, 44, 51, 54]
[40, 7, 37, 8, 43, 50, 52, 9, 39, 44, 53]
[40, 7, 37, 8, 43, 50, 52, 9, 39, 44, 54]
[40, 7, 37, 8, 43, 50, 9, 39, 44, 53, 54]
[40, 7, 37, 8, 43, 52, 9, 39, 44, 51, 53]
[40, 7, 37, 8, 43, 52, 9, 39, 44, 51, 54]
[40, 7, 37, 8, 43, 9, 39, 44, 51, 53, 54]
[40, 7, 37, 8, 43, 52, 9, 39, 44, 53, 54]
[40, 7, 37, 49, 8, 43, 50, 52, 9, 39, 51]
[40, 7, 37, 49, 8, 43, 50, 9, 39, 51, 53]
[40, 7, 37, 49, 8, 43, 50, 9, 39, 51, 54]
[40, 7, 37, 49, 8, 43, 50, 52, 9, 39, 53]
[40, 7, 37, 49, 8, 43, 50, 52, 9, 39, 54]
[40, 7, 37, 49, 8, 43, 50, 9, 39, 53, 54]
[40, 7, 37, 49, 8, 43, 52, 9, 39, 51, 53]
[40, 7, 37, 49, 8, 43, 52, 9, 39, 51, 54]
[40, 7, 37, 49, 8, 43, 9, 39, 51, 53, 54]
[40, 7, 37, 49, 8, 43, 52, 9, 39, 53, 54]
[40, 7, 37, 8, 43, 50, 52, 9, 39, 51, 53]
[40, 7, 37, 8, 43, 50, 52, 9, 39, 51, 54]
[40, 7, 37, 8, 43, 50, 9, 39, 51, 53, 54]
[40, 7, 37, 8, 43, 50, 52, 9, 39, 53, 54]
[40, 7, 37, 8, 43, 52, 9, 39, 51, 53, 54]
[40, 7, 37, 49, 8, 50, 52, 9, 39, 44, 51]
[40, 7, 37, 49, 8, 50, 9, 39, 44, 51, 53]
[40, 7, 37, 49, 8, 50, 9, 39, 44, 51, 54]
[40, 7, 37, 49, 8, 50, 52, 9, 39, 44, 53]
[40, 7, 37, 49, 8, 50, 52, 9, 39, 44, 54]
[40, 7, 37, 49, 8, 50, 9, 39, 44, 53, 54]
[40, 7, 37, 49, 8, 52, 9, 39, 44, 51, 53]
[40, 7, 37, 49, 8, 52, 9, 39, 44, 51, 54]
[40, 7, 37, 49, 8, 9, 39, 44, 51, 53, 54]
[40, 7, 37, 49, 8, 52, 9, 39, 44, 53, 54]
[40, 7, 37, 8, 50, 52, 9, 39, 44, 51, 53]
[40, 7, 37, 8, 50, 52, 9, 39, 44, 51, 54]
[40, 7, 37, 8, 50, 9, 39, 44, 51, 53, 54]
[40, 7, 37, 8, 50, 52, 9, 39, 44, 53, 54]
[40, 7, 37, 8, 52, 9, 39, 44, 51, 53, 54]
[40, 7, 37, 49, 8, 50, 52, 9, 39, 51, 53]
[40, 7, 37, 49, 8, 50, 52, 9, 39, 51, 54]
[40, 7, 37, 49, 8, 50, 9, 39, 51, 53, 54]
[40, 7, 37, 49, 8, 50, 52, 9, 39, 53, 54]
[40, 7, 37, 49, 8, 52, 9, 39, 51, 53, 54]
[40, 7, 37, 8, 50, 52, 9, 39, 51, 53, 54]
[7, 37, 42, 49, 8, 43, 50, 9, 39, 44, 51]
[7, 37, 42, 49, 8, 43, 50, 52, 9, 39, 44]
[7, 37, 42, 49, 8, 43, 50, 9, 39, 44, 53]
[7, 37, 42, 49, 8, 43, 50, 9, 39, 44, 54]
[7, 37, 42, 49, 8, 43, 52, 9, 39, 44, 51]
[7, 37, 42, 49, 8, 43, 9, 39, 44, 51, 53]
[7, 37, 42, 49, 8, 43, 9, 39, 44, 51, 54]
[7, 37, 42, 49, 8, 43, 52, 9, 39, 44, 53]
[7, 37, 42, 49, 8, 43, 52, 9, 39, 44, 54]
[7, 37, 42, 49, 8, 43, 9, 39, 44, 53, 54]
[7, 37, 42, 8, 43, 50, 52, 9, 39, 44, 51]
[7, 37, 42, 8, 43, 50, 9, 39, 44, 51, 53]
[7, 37, 42, 8, 43, 50, 9, 39, 44, 51, 54]
[7, 37, 42, 8, 43, 50, 52, 9, 39, 44, 53]
[7, 37, 42, 8, 43, 50, 52, 9, 39, 44, 54]
[7, 37, 42, 8, 43, 50, 9, 39, 44, 53, 54]
[7, 37, 42, 8, 43, 52, 9, 39, 44, 51, 53]
[7, 37, 42, 8, 43, 52, 9, 39, 44, 51, 54]
[7, 37, 42, 8, 43, 9, 39, 44, 51, 53, 54]
[7, 37, 42, 8, 43, 52, 9, 39, 44, 53, 54]
[7, 37, 42, 49, 8, 43, 50, 52, 9, 39, 51]
[7, 37, 42, 49, 8, 43, 50, 9, 39, 51, 53]
[7, 37, 42, 49, 8, 43, 50, 9, 39, 51, 54]
[7, 37, 42, 49, 8, 43, 50, 52, 9, 39, 53]
[7, 37, 42, 49, 8, 43, 50, 52, 9, 39, 54]
[7, 37, 42, 49, 8, 43, 50, 9, 39, 53, 54]
[7, 37, 42, 49, 8, 43, 52, 9, 39, 51, 53]
[7, 37, 42, 49, 8, 43, 52, 9, 39, 51, 54]
[7, 37, 42, 49, 8, 43, 9, 39, 51, 53, 54]
[7, 37, 42, 49, 8, 43, 52, 9, 39, 53, 54]
[7, 37, 42, 8, 43, 50, 52, 9, 39, 51, 53]
[7, 37, 42, 8, 43, 50, 52, 9, 39, 51, 54]
[7, 37, 42, 8, 43, 50, 9, 39, 51, 53, 54]
[7, 37, 42, 8, 43, 50, 52, 9, 39, 53, 54]
[7, 37, 42, 8, 43, 52, 9, 39, 51, 53, 54]
[7, 37, 42, 49, 8, 50, 52, 9, 39, 44, 51]
[7, 37, 42, 49, 8, 50, 9, 39, 44, 51, 53]
[7, 37, 42, 49, 8, 50, 9, 39, 44, 51, 54]
[7, 37, 42, 49, 8, 50, 52, 9, 39, 44, 53]
[7, 37, 42, 49, 8, 50, 52, 9, 39, 44, 54]
[7, 37, 42, 49, 8, 50, 9, 39, 44, 53, 54]
[7, 37, 42, 49, 8, 52, 9, 39, 44, 51, 53]
[7, 37, 42, 49, 8, 52, 9, 39, 44, 51, 54]
[7, 37, 42, 49, 8, 9, 39, 44, 51, 53, 54]
[7, 37, 42, 49, 8, 52, 9, 39, 44, 53, 54]
[7, 37, 42, 8, 50, 52, 9, 39, 44, 51, 53]
[7, 37, 42, 8, 50, 52, 9, 39, 44, 51, 54]
[7, 37, 42, 8, 50, 9, 39, 44, 51, 53, 54]
[7, 37, 42, 8, 50, 52, 9, 39, 44, 53, 54]
[7, 37, 42, 8, 52, 9, 39, 44, 51, 53, 54]
[7, 37, 42, 49, 8, 50, 52, 9, 39, 51, 53]
[7, 37, 42, 49, 8, 50, 52, 9, 39, 51, 54]
[7, 37, 42, 49, 8, 50, 9, 39, 51, 53, 54]
[7, 37, 42, 49, 8, 50, 52, 9, 39, 53, 54]
[7, 37, 42, 49, 8, 52, 9, 39, 51, 53, 54]
[7, 37, 42, 8, 50, 52, 9, 39, 51, 53, 54]
[7, 37, 49, 8, 43, 50, 52, 9, 39, 44, 51]
[7, 37, 49, 8, 43, 50, 9, 39, 44, 51, 53]
[7, 37, 49, 8, 43, 50, 9, 39, 44, 51, 54]
[7, 37, 49, 8, 43, 50, 52, 9, 39, 44, 53]
[7, 37, 49, 8, 43, 50, 52, 9, 39, 44, 54]
[7, 37, 49, 8, 43, 50, 9, 39, 44, 53, 54]
[7, 37, 49, 8, 43, 52, 9, 39, 44, 51, 53]
[7, 37, 49, 8, 43, 52, 9, 39, 44, 51, 54]
[7, 37, 49, 8, 43, 9, 39, 44, 51, 53, 54]
[7, 37, 49, 8, 43, 52, 9, 39, 44, 53, 54]
[7, 37, 8, 43, 50, 52, 9, 39, 44, 51, 53]
[7, 37, 8, 43, 50, 52, 9, 39, 44, 51, 54]
[7, 37, 8, 43, 50, 9, 39, 44, 51, 53, 54]
[7, 37, 8, 43, 50, 52, 9, 39, 44, 53, 54]
[7, 37, 8, 43, 52, 9, 39, 44, 51, 53, 54]
[7, 37, 49, 8, 43, 50, 52, 9, 39, 51, 53]
[7, 37, 49, 8, 43, 50, 52, 9, 39, 51, 54]
[7, 37, 49, 8, 43, 50, 9, 39, 51, 53, 54]
[7, 37, 49, 8, 43, 50, 52, 9, 39, 53, 54]
[7, 37, 49, 8, 43, 52, 9, 39, 51, 53, 54]
[7, 37, 8, 43, 50, 52, 9, 39, 51, 53, 54]
[7, 37, 49, 8, 50, 52, 9, 39, 44, 51, 53]
[7, 37, 49, 8, 50, 52, 9, 39, 44, 51, 54]
[7, 37, 49, 8, 50, 9, 39, 44, 51, 53, 54]
[7, 37, 49, 8, 50, 52, 9, 39, 44, 53, 54]
[7, 37, 49, 8, 52, 9, 39, 44, 51, 53, 54]
[7, 37, 8, 50, 52, 9, 39, 44, 51, 53, 54]
[7, 37, 49, 8, 50, 52, 9, 39, 51, 53, 54]
[40, 7, 37, 42, 49, 8, 43, 50, 9, 44, 51]
[40, 7, 37, 42, 49, 8, 43, 50, 52, 9, 44]
[40, 7, 37, 42, 49, 8, 43, 50, 9, 44, 53]
[40, 7, 37, 42, 49, 8, 43, 50, 9, 44, 54]
[40, 7, 37, 42, 49, 8, 43, 52, 9, 44, 51]
[40, 7, 37, 42, 49, 8, 43, 9, 44, 51, 53]
[40, 7, 37, 42, 49, 8, 43, 9, 44, 51, 54]
[40, 7, 37, 42, 49, 8, 43, 52, 9, 44, 53]
[40, 7, 37, 42, 49, 8, 43, 52, 9, 44, 54]
[40, 7, 37, 42, 49, 8, 43, 9, 44, 53, 54]
[40, 7, 37, 42, 8, 43, 50, 52, 9, 44, 51]
[40, 7, 37, 42, 8, 43, 50, 9, 44, 51, 53]
[40, 7, 37, 42, 8, 43, 50, 9, 44, 51, 54]
[40, 7, 37, 42, 8, 43, 50, 52, 9, 44, 53]
[40, 7, 37, 42, 8, 43, 50, 52, 9, 44, 54]
[40, 7, 37, 42, 8, 43, 50, 9, 44, 53, 54]
[40, 7, 37, 42, 8, 43, 52, 9, 44, 51, 53]
[40, 7, 37, 42, 8, 43, 52, 9, 44, 51, 54]
[40, 7, 37, 42, 8, 43, 9, 44, 51, 53, 54]
[40, 7, 37, 42, 8, 43, 52, 9, 44, 53, 54]
[40, 7, 37, 42, 49, 8, 43, 50, 52, 9, 51]
[40, 7, 37, 42, 49, 8, 43, 50, 9, 51, 53]
[40, 7, 37, 42, 49, 8, 43, 50, 9, 51, 54]
[40, 7, 37, 42, 49, 8, 43, 50, 52, 9, 53]
[40, 7, 37, 42, 49, 8, 43, 50, 52, 9, 54]
[40, 7, 37, 42, 49, 8, 43, 50, 9, 53, 54]
[40, 7, 37, 42, 49, 8, 43, 52, 9, 51, 53]
[40, 7, 37, 42, 49, 8, 43, 52, 9, 51, 54]
[40, 7, 37, 42, 49, 8, 43, 9, 51, 53, 54]
[40, 7, 37, 42, 49, 8, 43, 52, 9, 53, 54]
[40, 7, 37, 42, 8, 43, 50, 52, 9, 51, 53]
[40, 7, 37, 42, 8, 43, 50, 52, 9, 51, 54]
[40, 7, 37, 42, 8, 43, 50, 9, 51, 53, 54]
[40, 7, 37, 42, 8, 43, 50, 52, 9, 53, 54]
[40, 7, 37, 42, 8, 43, 52, 9, 51, 53, 54]
[40, 7, 37, 42, 49, 8, 50, 52, 9, 44, 51]
[40, 7, 37, 42, 49, 8, 50, 9, 44, 51, 53]
[40, 7, 37, 42, 49, 8, 50, 9, 44, 51, 54]
[40, 7, 37, 42, 49, 8, 50, 52, 9, 44, 53]
[40, 7, 37, 42, 49, 8, 50, 52, 9, 44, 54]
[40, 7, 37, 42, 49, 8, 50, 9, 44, 53, 54]
[40, 7, 37, 42, 49, 8, 52, 9, 44, 51, 53]
[40, 7, 37, 42, 49, 8, 52, 9, 44, 51, 54]
[40, 7, 37, 42, 49, 8, 9, 44, 51, 53, 54]
[40, 7, 37, 42, 49, 8, 52, 9, 44, 53, 54]
[40, 7, 37, 42, 8, 50, 52, 9, 44, 51, 53]
[40, 7, 37, 42, 8, 50, 52, 9, 44, 51, 54]
[40, 7, 37, 42, 8, 50, 9, 44, 51, 53, 54]
[40, 7, 37, 42, 8, 50, 52, 9, 44, 53, 54]
[40, 7, 37, 42, 8, 52, 9, 44, 51, 53, 54]
[40, 7, 37, 42, 49, 8, 50, 52, 9, 51, 53]
[40, 7, 37, 42, 49, 8, 50, 52, 9, 51, 54]
[40, 7, 37, 42, 49, 8, 50, 9, 51, 53, 54]
[40, 7, 37, 42, 49, 8, 50, 52, 9, 53, 54]
[40, 7, 37, 42, 49, 8, 52, 9, 51, 53, 54]
[40, 7, 37, 42, 8, 50, 52, 9, 51, 53, 54]
[40, 7, 37, 49, 8, 43, 50, 52, 9, 44, 51]
[40, 7, 37, 49, 8, 43, 50, 9, 44, 51, 53]
[40, 7, 37, 49, 8, 43, 50, 9, 44, 51, 54]
[40, 7, 37, 49, 8, 43, 50, 52, 9, 44, 53]
[40, 7, 37, 49, 8, 43, 50, 52, 9, 44, 54]
[40, 7, 37, 49, 8, 43, 50, 9, 44, 53, 54]
[40, 7, 37, 49, 8, 43, 52, 9, 44, 51, 53]
[40, 7, 37, 49, 8, 43, 52, 9, 44, 51, 54]
[40, 7, 37, 49, 8, 43, 9, 44, 51, 53, 54]
[40, 7, 37, 49, 8, 43, 52, 9, 44, 53, 54]
[40, 7, 37, 8, 43, 50, 52, 9, 44, 51, 53]
[40, 7, 37, 8, 43, 50, 52, 9, 44, 51, 54]
[40, 7, 37, 8, 43, 50, 9, 44, 51, 53, 54]
[40, 7, 37, 8, 43, 50, 52, 9, 44, 53, 54]
[40, 7, 37, 8, 43, 52, 9, 44, 51, 53, 54]
[40, 7, 37, 49, 8, 43, 50, 52, 9, 51, 53]
[40, 7, 37, 49, 8, 43, 50, 52, 9, 51, 54]
[40, 7, 37, 49, 8, 43, 50, 9, 51, 53, 54]
[40, 7, 37, 49, 8, 43, 50, 52, 9, 53, 54]
[40, 7, 37, 49, 8, 43, 52, 9, 51, 53, 54]
[40, 7, 37, 8, 43, 50, 52, 9, 51, 53, 54]
[40, 7, 37, 49, 8, 50, 52, 9, 44, 51, 53]
[40, 7, 37, 49, 8, 50, 52, 9, 44, 51, 54]
[40, 7, 37, 49, 8, 50, 9, 44, 51, 53, 54]
[40, 7, 37, 49, 8, 50, 52, 9, 44, 53, 54]
[40, 7, 37, 49, 8, 52, 9, 44, 51, 53, 54]
[40, 7, 37, 8, 50, 52, 9, 44, 51, 53, 54]
[40, 7, 37, 49, 8, 50, 52, 9, 51, 53, 54]
[7, 37, 42, 49, 8, 43, 50, 52, 9, 44, 51]
[7, 37, 42, 49, 8, 43, 50, 9, 44, 51, 53]
[7, 37, 42, 49, 8, 43, 50, 9, 44, 51, 54]
[7, 37, 42, 49, 8, 43, 50, 52, 9, 44, 53]
[7, 37, 42, 49, 8, 43, 50, 52, 9, 44, 54]
[7, 37, 42, 49, 8, 43, 50, 9, 44, 53, 54]
[7, 37, 42, 49, 8, 43, 52, 9, 44, 51, 53]
[7, 37, 42, 49, 8, 43, 52, 9, 44, 51, 54]
[7, 37, 42, 49, 8, 43, 9, 44, 51, 53, 54]
[7, 37, 42, 49, 8, 43, 52, 9, 44, 53, 54]
[7, 37, 42, 8, 43, 50, 52, 9, 44, 51, 53]
[7, 37, 42, 8, 43, 50, 52, 9, 44, 51, 54]
[7, 37, 42, 8, 43, 50, 9, 44, 51, 53, 54]
[7, 37, 42, 8, 43, 50, 52, 9, 44, 53, 54]
[7, 37, 42, 8, 43, 52, 9, 44, 51, 53, 54]
[7, 37, 42, 49, 8, 43, 50, 52, 9, 51, 53]
[7, 37, 42, 49, 8, 43, 50, 52, 9, 51, 54]
[7, 37, 42, 49, 8, 43, 50, 9, 51, 53, 54]
[7, 37, 42, 49, 8, 43, 50, 52, 9, 53, 54]
[7, 37, 42, 49, 8, 43, 52, 9, 51, 53, 54]
[7, 37, 42, 8, 43, 50, 52, 9, 51, 53, 54]
[7, 37, 42, 49, 8, 50, 52, 9, 44, 51, 53]
[7, 37, 42, 49, 8, 50, 52, 9, 44, 51, 54]
[7, 37, 42, 49, 8, 50, 9, 44, 51, 53, 54]
[7, 37, 42, 49, 8, 50, 52, 9, 44, 53, 54]
[7, 37, 42, 49, 8, 52, 9, 44, 51, 53, 54]
[7, 37, 42, 8, 50, 52, 9, 44, 51, 53, 54]
[7, 37, 42, 49, 8, 50, 52, 9, 51, 53, 54]
[7, 37, 49, 8, 43, 50, 52, 9, 44, 51, 53]
[7, 37, 49, 8, 43, 50, 52, 9, 44, 51, 54]
[7, 37, 49, 8, 43, 50, 9, 44, 51, 53, 54]
[7, 37, 49, 8, 43, 50, 52, 9, 44, 53, 54]
[7, 37, 49, 8, 43, 52, 9, 44, 51, 53, 54]
[7, 37, 8, 43, 50, 52, 9, 44, 51, 53, 54]
[7, 37, 49, 8, 43, 50, 52, 9, 51, 53, 54]
[7, 37, 49, 8, 50, 52, 9, 44, 51, 53, 54]
[40, 7, 42, 49, 8, 38, 43, 50, 9, 39, 44]
[40, 7, 42, 49, 8, 38, 43, 9, 39, 44, 51]
[40, 7, 42, 49, 8, 38, 43, 52, 9, 39, 44]
[40, 7, 42, 49, 8, 38, 43, 9, 39, 44, 53]
[40, 7, 42, 49, 8, 38, 43, 9, 39, 44, 54]
[40, 7, 42, 8, 38, 43, 50, 9, 39, 44, 51]
[40, 7, 42, 8, 38, 43, 50, 52, 9, 39, 44]
[40, 7, 42, 8, 38, 43, 50, 9, 39, 44, 53]
[40, 7, 42, 8, 38, 43, 50, 9, 39, 44, 54]
[40, 7, 42, 8, 38, 43, 52, 9, 39, 44, 51]
[40, 7, 42, 8, 38, 43, 9, 39, 44, 51, 53]
[40, 7, 42, 8, 38, 43, 9, 39, 44, 51, 54]
[40, 7, 42, 8, 38, 43, 52, 9, 39, 44, 53]
[40, 7, 42, 8, 38, 43, 52, 9, 39, 44, 54]
[40, 7, 42, 8, 38, 43, 9, 39, 44, 53, 54]
[40, 7, 42, 49, 8, 38, 43, 50, 9, 39, 51]
[40, 7, 42, 49, 8, 38, 43, 50, 52, 9, 39]
[40, 7, 42, 49, 8, 38, 43, 50, 9, 39, 53]
[40, 7, 42, 49, 8, 38, 43, 50, 9, 39, 54]
[40, 7, 42, 49, 8, 38, 43, 52, 9, 39, 51]
[40, 7, 42, 49, 8, 38, 43, 9, 39, 51, 53]
[40, 7, 42, 49, 8, 38, 43, 9, 39, 51, 54]
[40, 7, 42, 49, 8, 38, 43, 52, 9, 39, 53]
[40, 7, 42, 49, 8, 38, 43, 52, 9, 39, 54]
[40, 7, 42, 49, 8, 38, 43, 9, 39, 53, 54]
[40, 7, 42, 8, 38, 43, 50, 52, 9, 39, 51]
[40, 7, 42, 8, 38, 43, 50, 9, 39, 51, 53]
[40, 7, 42, 8, 38, 43, 50, 9, 39, 51, 54]
[40, 7, 42, 8, 38, 43, 50, 52, 9, 39, 53]
[40, 7, 42, 8, 38, 43, 50, 52, 9, 39, 54]
[40, 7, 42, 8, 38, 43, 50, 9, 39, 53, 54]
[40, 7, 42, 8, 38, 43, 52, 9, 39, 51, 53]
[40, 7, 42, 8, 38, 43, 52, 9, 39, 51, 54]
[40, 7, 42, 8, 38, 43, 9, 39, 51, 53, 54]
[40, 7, 42, 8, 38, 43, 52, 9, 39, 53, 54]
[40, 7, 42, 49, 8, 38, 50, 9, 39, 44, 51]
[40, 7, 42, 49, 8, 38, 50, 52, 9, 39, 44]
[40, 7, 42, 49, 8, 38, 50, 9, 39, 44, 53]
[40, 7, 42, 49, 8, 38, 50, 9, 39, 44, 54]
[40, 7, 42, 49, 8, 38, 52, 9, 39, 44, 51]
[40, 7, 42, 49, 8, 38, 9, 39, 44, 51, 53]
[40, 7, 42, 49, 8, 38, 9, 39, 44, 51, 54]
[40, 7, 42, 49, 8, 38, 52, 9, 39, 44, 53]
[40, 7, 42, 49, 8, 38, 52, 9, 39, 44, 54]
[40, 7, 42, 49, 8, 38, 9, 39, 44, 53, 54]
[40, 7, 42, 8, 38, 50, 52, 9, 39, 44, 51]
[40, 7, 42, 8, 38, 50, 9, 39, 44, 51, 53]
[40, 7, 42, 8, 38, 50, 9, 39, 44, 51, 54]
[40, 7, 42, 8, 38, 50, 52, 9, 39, 44, 53]
[40, 7, 42, 8, 38, 50, 52, 9, 39, 44, 54]
[40, 7, 42, 8, 38, 50, 9, 39, 44, 53, 54]
[40, 7, 42, 8, 38, 52, 9, 39, 44, 51, 53]
[40, 7, 42, 8, 38, 52, 9, 39, 44, 51, 54]
[40, 7, 42, 8, 38, 9, 39, 44, 51, 53, 54]
[40, 7, 42, 8, 38, 52, 9, 39, 44, 53, 54]
[40, 7, 42, 49, 8, 38, 50, 52, 9, 39, 51]
[40, 7, 42, 49, 8, 38, 50, 9, 39, 51, 53]
[40, 7, 42, 49, 8, 38, 50, 9, 39, 51, 54]
[40, 7, 42, 49, 8, 38, 50, 52, 9, 39, 53]
[40, 7, 42, 49, 8, 38, 50, 52, 9, 39, 54]
[40, 7, 42, 49, 8, 38, 50, 9, 39, 53, 54]
[40, 7, 42, 49, 8, 38, 52, 9, 39, 51, 53]
[40, 7, 42, 49, 8, 38, 52, 9, 39, 51, 54]
[40, 7, 42, 49, 8, 38, 9, 39, 51, 53, 54]
[40, 7, 42, 49, 8, 38, 52, 9, 39, 53, 54]
[40, 7, 42, 8, 38, 50, 52, 9, 39, 51, 53]
[40, 7, 42, 8, 38, 50, 52, 9, 39, 51, 54]
[40, 7, 42, 8, 38, 50, 9, 39, 51, 53, 54]
[40, 7, 42, 8, 38, 50, 52, 9, 39, 53, 54]
[40, 7, 42, 8, 38, 52, 9, 39, 51, 53, 54]
[40, 7, 49, 8, 38, 43, 50, 9, 39, 44, 51]
